date,title,subtitle,standfirst,url,rank
2001-09-06,Black holes,"As if we didn't already have enough to worry about, scientists are saying they have something resembling proof that there is a giant black hole in the middle of our galaxy. Here's our guide to the best of the cosmic terrors on the web.","As if we didn't already have enough to worry about, scientists are saying they have something resembling proof that there is a giant black hole in the middle of our galaxy. Here's our guide to the best of the cosmic terrors on the web",https://www.theguardian.com/news/2001/sep/06/netnotes.ashleydavies,4
2001-09-07,Comment: Geoffrey Wheatcroft on Macedonia,British troops in Macedonia are being recklessly used to internationalise a Balkan civil war.,"British troops in Macedonia are being recklessly used to internationalise a Balkan civil war<BR><BR><A HREF=""http://www.guardian.co.uk/macedonia/0,7368,459767,00.html"">Special report: Macedonia</A>",https://www.theguardian.com/world/2001/sep/07/comment.geoffreywheatcroft,2
2001-09-08,Capital letters: Madrid,"Doctor Jimenez left our building last week, feet first, and only after the fire brigade had knocked down his front door. Like many of Madrid's elderly, he died in his home, where he had lived for more than 50 years.",NA,https://www.theguardian.com/world/2001/sep/08/gilestremlett,4
2001-09-09,Asylum seekers 'must give prints',<p>Half a million refugees are to be fingerprinted as soon as they arrive in any European Union country as part of a 'Fortress Europe' approach to asylum-seekers. </p>,NA,https://www.theguardian.com/society/2001/sep/09/asylum,9
2001-09-10,Bob the Builder,"The BBC TV children's favourite is top of the pop charts again, with a cover of Mambo No 5. Here's our guide to the best sites on the world's cuddliest construction worker.","The BBC TV children's favourite is top of the pop charts again, with a cover of Mambo No 5. Here's our guide to the best sites on the world's cuddliest construction worker",https://www.theguardian.com/news/2001/sep/10/netnotes.jondennis,3
2001-09-11,Naomi Wolf answers your questions,"What happens when a power feminist becomes a parent? Naomi Wolf's experiences of pregnancy and  childbirth enraged her and inspired her new book, Misconceptions. She took time out from her UK book tour to answer your questions. Read what she had to say","What happens when a power feminist becomes a parent? Naomi Wolf's experiences of pregnancy and  childbirth enraged her and inspired her new book, Misconceptions. She took time out from her book tour to answer your questions. Read what she had to say about power feminism, childbirth and misogyny",https://www.theguardian.com/world/2001/sep/11/gender.uk3,1
2001-09-12,Finger of suspicion pointed at Saudi dissident Osama bin Laden,"Within hours of the attacks in New York and Washington, the US and other western intelligence organisations put Osama bin Laden, the Saudi-born terrorist in hiding in Afghanistan, at the top of the list of suspects.","Intelligence sources say only one man was capable of mounting attack<BR><BR><A HREF=""http://www.guardian.co.uk/usterrorism"">Special report: Terrorism in the US</A>",https://www.theguardian.com/world/2001/sep/12/afghanistan.september11,48
2001-09-13,The Informer,<B>THE NEWS IN 90 SECONDS</B>,"This is a special edition of the Informer, concentrating largely on the events following Tuesday's terrorist attack on the US. It includes breaking news, foreign dispatches and exclusive columns. The Informer is Guardian Unlimited's afternoon email, delivered at 2pm each weekday.",https://www.theguardian.com/news/2001/sep/13/informer.ashleydavies,16
2001-09-14,The Informer,<B>THE NEWS IN 90 SECONDS</B>,"This is a special edition of the Informer, concentrating largely on the events following Tuesday's terrorist attack on the US. It includes breaking news, foreign dispatches and exclusive columns. The Informer is Guardian afternoon email, delivered at 2pm each weekday.",https://www.theguardian.com/news/2001/sep/14/informer.ashleydavies,9
2001-09-15,Militants wrestle for the soul of Nigeria,Hundreds of deaths in new religious clashes have revived the fear of civil war.,Hundreds of deaths in new religious clashes have revived the fear of civil war,https://www.theguardian.com/world/2001/sep/15/chrismcgreal,32
2001-09-16,Russia's greedy answer to Tarrant flops,He achieved notoriety by selling off Russia's state assets at bargain prices and muzzling the nation's only independent television station before being sacked in disgrace.,"<BR><A HREF=""http://www.guardian.co.uk/russia"">Special report: Russia</A>",https://www.theguardian.com/world/2001/sep/16/russia.theobserver,1
2001-09-17,That's the holiday down the toilet,"The dog has joined my mother in her anti-holiday protest. It is probably a subconscious protest. They both have violent bowel disorders, writes Michele Hanson.",NA,https://www.theguardian.com/world/2001/sep/17/gender.uk2,6
2001-09-18,Bradford's Islamic secondary school for girls,Bradford has been torn apart by racial conflict. Will the city's - and country's - first voluntary Islamic secondary school for girls be a help or hindrance in the healing process?,Bradford has been torn apart by racial conflict. Will the city's - and country's - first voluntary Islamic secondary school for girls be a help or hindrance in the healing process?,https://www.theguardian.com/world/2001/sep/18/race.schools,34
2001-09-19,The unwelcome guest,"Not a single Afghan has been known to be involved in Bin Laden's foreign operations. In fact, he is deeply unpopular with ordinary Afghans.","Not a single Afghan has been known to be involved in Bin Laden's foreign operations. In fact, he is deeply unpopular with ordinary Afghans<BR><A HREF=""http://www.guardian.co.uk/afghanistan/"">Special report: Afghanistan</A><BR><A HREF=""http://www.guardian.co.uk/usterrorism"">Special report: terrorism in the US</A>",https://www.theguardian.com/world/2001/sep/19/afghanistan.september11,1
2001-09-20,Middle East timeline: 1999,"<b>31 May 1999 </b><br>  The South Lebanese Army, Israel's client militia in occupied south Lebanon,   announces the <a href=""http://www.guardianunlimited.co.uk/israel/Story/0,2763,206526,00.html"">   first withdrawal</a> from the ""security zone"" since it took its current shape   in 1985. The decision to withdraw follows an electoral pledge by the new   Israeli prime minister, Ehud Barak, to get Israeli troops out of Lebanon   within a year.",NA,https://www.theguardian.com/world/2001/sep/20/israel1,3
2001-09-21,Expats pin faith in hands of the Lord,"Mass protests against a possible US-led attack on Afghanistan are expected today in Peshawar. But Bishop Cecil J Williams, up the road at St John's Cathedral, says he is unflustered, that everything is in the Lord's hands.","<A HREF=""http://www.guardian.co.uk/usterrorism"">Special report: terrorism in the US</A><BR><A HREF=""http://guardian.co.uk/pakistan/"">Special report: Pakistan</A>",https://www.theguardian.com/world/2001/sep/21/afghanistan.september119,7
2001-09-22,"Kofi Annan: 'United we stand against terror, divided we fail'",The terrorists who attacked the United States on September 11 aimed at one nation but wounded an entire world.,"<A HREF=""http://www.guardian.co.uk/usattack"">Special report: attack on America</A>",https://www.theguardian.com/world/2001/sep/22/september11.usa1,33
2001-09-23,Ceasefire in jeopardy as Israel cancels peace talks,"The ceasefire between Israel and the Palestinians, along with America's attempts to build support for military action among Middle Eastern states, suffered another setback today as Israel cancelled a meeting between its foreign minister, Shimon Peres, and the Palestinian leader Yasser Arafat.",NA,https://www.theguardian.com/world/2001/sep/23/israel,43
2001-09-24,Media images of terror,"A key explanation for the high level of public support for military action ""against terrorism"" is that most people have very little information with which to understand events or to evaluate the consequences of different responses.","<A HREF=""http://www.guardian.co.uk/waronterror"">Special report: terrorism crisis</A>",https://www.theguardian.com/world/2001/sep/24/afghanistan.terrorism25,2
2001-09-25,Timeline: British-Iranian relations,A brief history of diplomatic relations between Iran and Britain since 1979.,"A brief history of diplomatic relations between Iran and Britain since 1979<BR><BR><A HREF=""http://www.guardian.co.uk/waronterror/"">Special report: terrorism crisis</A>",https://www.theguardian.com/world/2001/sep/25/afghanistan.terrorism34,1
2001-09-26,US welcomes signs of peace in Chechnya,"The US government today welcomed the willingness of Chechnya's rebel leader to begin peace talks with the Russian government, saying it was a positive step towards ending the two-year-old war.",NA,https://www.theguardian.com/world/2001/sep/26/afghanistan.terrorism6,13
2001-09-27,Rural Japan braced for new riches,There are few more fitting monuments to the follies of the Japanese economy than the solid gold bar on display in the little country town of Tsuna on the island of Awaji.,NA,https://www.theguardian.com/world/2001/sep/27/japan.jonathanwatts,23
2001-09-28,Film industry legend Harvey Weinstein talks to  Andrew Pulver,"<p>Film industry legend Harvey Weinstein talks to  Andrew Pulver  about British cinema, the World Trade Centre attacks, Robert De Niro's emergency food run - and how he fell foul of the Jane Austen Society</p>","Film industry legend Harvey Weinstein talks to  Andrew Pulver  about British cinema, the World Trade Centre attacks, Robert De Niro's emergency food run - and how he fell foul of the Jane Austen Society",https://www.theguardian.com/film/2001/sep/28/artsfeatures.janeausten,1
